"0352e068:48677922:b4442b86:4b652b8b";"Infantry units";;"Infantry units";;
"035497d4:4c90a46d:f94b9eb2:a92b9e26";"Keßler";;;;"DO NOT TRANSLATE"
"03557d7e:444012bd:3a462398:604d976f";"Jerger";;;;"DO NOT TRANSLATE"
"0355c67f:4d806174:a031eba2:d027de7b";"STRZELCY";;;;"DO NOT TRANSLATE"
"0356a43b:4da8b264:13065787:d7613520";"BEDFORD SUPPLY";;;;"DO NOT TRANSLATE"
"035b59d9:42544011:6a3370a0:e4e923c7";"Nielsen";;;;"DO NOT TRANSLATE"
"035c47c9:4c1ccbe4:c04fb8bd:8397cdd3";"#Arialbold{AMERICANS}:\n\n- #Arialbold{Hold} the isolated #Arialbold{Pointe du Hoc}.\n\n- #Arialbold{Capture} the German headquarter at the #Arialbold{castle}.\n\n\n#Arialbold{GERMANS}:\n\n- #Arialbold{Capture} the #Arialbold{Pointe du Hoc}.\n\n- #Arialbold{Protect} the headquarter set in the #Arialbold{castle}.";;;;
"035e8a01:49fe78a9:0e8f9388:d556aa18";"Récupérer les escadrilles";"OS_C2_9_p";"OS_C2_9_p";;"DO NOT TRANSLATE"
"0367d501:467a178a:abb72cb5:59d3eebd";"Festung Groß-Paris regroups all the forces placed under general von Choltitz's authority to prevent Paris from falling to the Allies. Built around the weak 325. Sicherungs-Division, it amalgamated all units within the 'Greater Paris' area, a motley assortment of Flak units, disheartened desk-soldiers and die-hard SS, old Panzer I from security outfits and individual crack Panther or Tiger refitting from the Normandy campaign.";;;;
"036cdb68:4736f177:ff1d0a99:eace0161";"Halvorsen";;;;"DO NOT TRANSLATE"
"03711ea4:447fa952:c66dab9a:c96265fe";"Eckardt";;;;"DO NOT TRANSLATE"
"0372229f:407a0a91:9d0974aa:d18c67de";"Sorry, but this exercise is a failure. Please restart: it is essential that you apply what you've learnt to prove yourself worthy in a real SKIRMISH condition.";;"The officer is warning the Player";;
"03730eb8:4c6096bf:b526ab93:4fcc571f";"Igor";;;;"DO NOT TRANSLATE"
"037a37e3:4eee6e3f:aad965a4:2a536f1d";"Skovgaard";;;;"DO NOT TRANSLATE"
"037c861b:4d6fece9:6fdc65a3:88e15367";"Describe in a few words what you were doing when the error occurred:";;"Error description prompt";;
"037ca1b0:42c66cb6:bb4af092:084aa61d";"FFI TRACTION";;;;"DO NOT TRANSLATE"
"037db435:4f748020:89a3d2be:e6857875";"Yon";;;;"DO NOT TRANSLATE"
"037fa71f:46dfbc97:2a46e581:3c9e5ee1";"Pavek";;;;"DO NOT TRANSLATE"
"03828195:4cab9284:d506109f:78b9995d";"ANTI-TANK GUN";"Hint number 15";"Hint title for the AP icon on the unit button in the production menu component";;
"0385661a:49538739:9257f7ac:a7e413a3";"La tempête se déplace de l'Atlantique à la Scandinavie. Les opérations de reconnaissance aérienne sont affectées sur ce théâtre.";;;;"DO NOT TRANSLATE"
"0388e71b:492e4fca:33988cbc:e2141b9c";"Save %s UP (500 VP)";;;;
"0397fc41:4b454caf:804f46ba:147466d7";"Fortunately, the 12. SS-Panzer’s offensive has started on schedule,";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"03986f92:4ebd1031:beaa9dad:569f6774";"Reinforced in the nick of time by 3rd Infantry Division, Major Howard's Ox & Bucks company managed to keep hold of the #Arialbold{bridges at Bénouville}.\n\nSurrounded for most of the day, the paratroopers (including 6th Airborne Division's CO General Gale) in Ranville broke eight German attacks before being relieved by Lord Lovat's commandos. By the end of the day, the 6th Airlanding Brigade managed to land around the city, despite the LZ being still under German fire.\n\n#Arialbold{Amfreville} fell to the joint effort of the British & Canadian paratroopers from Merville and the British & French commandos from 1st SSB. Yet, by the end of June 6th, the Germans were still counter-attacking the village which couldn't be considered as entirely secured.\n\n#Arialbold{Bréville} proved to be the « village too far »: on June 6th, the British & Canadian paratroopers from 3 Para Brigade weren't strong enough to expel its garrison, which was quickly reinforced. Several attacks were launched against Bréville in the next days, by the paratroopers, commandos or elements from 51st Infantry Division, but the Germans held their position until June 13th !\n\nHow did #Arialbold{YOU} fare ?";;;;
"0399f231:4da34726:bfa254ba:bb85956e";"Johnson";;;;"DO NOT TRANSLATE"
"039a89de:43f73872:f1782ba3:d9e0abfa";"Neess";;;;"DO NOT TRANSLATE"
"039da677:45e002c8:df021783:ea6898f0";"Hospodar";;;;"DO NOT TRANSLATE"
"03aa4c6f:4ec35cde:159d84bc:41a100a7";"HOLD GIBERVILLE (%s)";;;;
"03aa82a7:448811b7:2ba2cb82:1e55e1ad";"Belsky";;;;"DO NOT TRANSLATE"
"03abb845:431e4653:d2f37788:88ff8273";"The Taillebosq Bridge is defended by an armoured battlegroup from 2. SS-Panzer.";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"03ac47c8:40a0e4c5:4044e09f:5b57fe80";"Otani";;;;"DO NOT TRANSLATE"
"03ad8c1e:4a1e93b4:57b823ac:1d80f81a";"2. Panzer";;;;"DO NOT TRANSLATE"
"03b34baf:43029ff6:8d1eaba4:35d143a8";"CHEUX (%s)";;;;
"03bd3161:499684a1:c88119bb:5fbe8900";"Jourdan";;;;"DO NOT TRANSLATE"
"03bf6da7:4e1eb185:43530a9e:a00004fd";"Chu";;;;"DO NOT TRANSLATE"
"03c0fa7a:4de4a3d0:17bdb3be:167fdc71";"Far more better with the tubes..!";;;;
"03c39cdf:4f3af746:57ed1a9b:885cce26";"Kane";;;;"DO NOT TRANSLATE"
"03d24e28:4d5ff837:b9c8d6ba:af779115";"210mm Tir d'alerte";;;;
"03d942a7:42108654:f100bd8f:cbfe9e79";"Anders";;;;"DO NOT TRANSLATE"
"03d9484e:4e14ed75:964c72a7:7c3d519d";"Xia";;;;"DO NOT TRANSLATE"
"03daab2f:4e7d2b0e:6ad54586:ef13927a";"Retarder les opérations";;;;"DO NOT TRANSLATE"
"03e35b9a:4fc848e4:c0c481b0:fc9896f5";"Kwŏk";;;;"DO NOT TRANSLATE"
"03e5362e:473001aa:d5d92da2:3658a2b6";"M22";;;;"DO NOT TRANSLATE"
"03eed8fb:4da60d5c:283644b5:f336a712";"Efficient against infantry & soft-skin vehicles, they can still deal some damage to light armoured ones.";;;;
"03f22d32:4d8d0a68:18bf1ab2:71032a15";"Levanti";;;;"DO NOT TRANSLATE"
"03f6c5b6:41a463ce:2813278f:ae586149";"Goodwin";;;;"DO NOT TRANSLATE"
"03fe7f72:40173707:22121b8a:ca8f7232";"Field";;;;"DO NOT TRANSLATE"
"03fe9b67:44d34e32:d2716c98:3ca01686";"Spaull";;;;"DO NOT TRANSLATE"
"040a6519:4389d7e2:f1125d91:cd72c2f0";"Dettman";;;;"DO NOT TRANSLATE"
"04163823:4543b330:bc51d69c:81b37c7a";"ANTI-TANK units can ambush and neutralise armoured vehicles. Fill all slots with the available pack.";;"The officer is introducing game mechanics to the Player";;
"0418b269:4e4022fa:8bcceb8e:c7af5b7f";"Jozefiak";;;;"DO NOT TRANSLATE"
"041afef9:4c0a0b6e:e0319288:532e43dc";"To BURON";;;;
"041bba19:4c2a3a6d:25cce5b5:b0d8e318";"GRAINVILLE-SUR-ODON";;;;"DO NOT TRANSLATE"
"041ebd8b:4f9b260c:f7bf70a7:3acc792c";"Wilkinson";;;;"DO NOT TRANSLATE"
"04203269:45625915:e39c12bc:f1d2fef0";"%1";"Activation max value";;;
"042088ad:4ff16b91:3d1f7380:6cb313f8";"Jónsson";;;;"DO NOT TRANSLATE"
"04251272:4c2bf57d:8b608db6:cbd0412f";"Villines";;;;"DO NOT TRANSLATE"
"04260f82:4e09dd36:d3e8a7ac:f6a817e2";;;;;
"0429f573:468044c3:066502b8:51f00be1";"Render reduction";"Advanced Video settings on My options menu";"Option Panel";;
"042a5892:4a4585f4:3a764e89:037f10e6";"Granatwerfer 42";;;;"DO NOT TRANSLATE"
"042ddf8c:4c5df657:747eafb7:cd3da7d3";"Lorentzen";;;;"DO NOT TRANSLATE"
"042e9f3e:49fc680b:68b46aa5:4960fa8a";"Shriver";;;;"DO NOT TRANSLATE"
"042f7801:401fc3e2:14cb45bb:ad460bc7";"Reconnaissance de tous les secteurs de la carte.";;;;"DO NOT TRANSLATE"
"043078d8:4b6b79f1:22b451ba:cbf8d34e";"Martinsen";;;;"DO NOT TRANSLATE"
"043120e1:40203bfd:e6ecc1a4:d2a45d2a";"Svensson";;;;"DO NOT TRANSLATE"
"043292f5:47660356:ea271eaa:c5c80c67";"Save your changes.";;"Hint on the save button in the deck building screen";;
"04350d2a:44c4ccf1:fea13b9e:e069ed4d";"Mcfarlane";;;;"DO NOT TRANSLATE"
"0437cc99:4bc20f9e:d19c7e8e:a5b0bc74";"L’URSS a accepté de ratifier la charte de Perez de Cuellar, et s’engage à ne pas utiliser d’armes nucléaires.";;;;"DO NOT TRANSLATE"
"04390e1b:4168710b:d7cf07b9:9e61e0ce";"Finish the third mission of the UK campaign";"NEW_ACHIEVEMENT_1_21_DESC";"Description of the required conditions to unlock an achievement";;
"043b7cae:4ff281e8:e4729383:b3501bad";"12. SS-Panzer";;;;"DO NOT TRANSLATE"
"043d2d80:433666fe:d79be182:efac301a";"You have successfully put into practice the combination of INFANTRY and ARTILLERY units to regain advantage on the field.";;"The officer is explaining the situation to the Player";;
"043eab7f:42a54e85:8e97b887:3a637e5d";"Le maréchal Nikolaï Ogarkov est le nouvel homme fort du camp socialiste. Il va nous donner tous les moyens de remporter une victoire... qu'il exigera totale et définitive sur les forces impérialistes.";;;;"DO NOT TRANSLATE"
"043f6734:402ada93:71180a85:e0dc75c6";"Jenni";;;;"DO NOT TRANSLATE"
"0442cd63:483f27d1:053e9792:4b1cca2f";"450kg";;;;"DO NOT TRANSLATE"
"0443d7e5:4cd15091:828ec5b7:1e9e8be1";"%s VP [Player] / %s VP [AI]\nTimer : %s";;;;
"0449f5d7:4371f71d:e17d39b8:b328c174";"Fushida";;;;"DO NOT TRANSLATE"
"044b1f59:41b91a2b:54a57881:fb23187d";"Novikov";;;;"DO NOT TRANSLATE"
"044c1007:4362ec0b:638797a8:2ab74da0";"Needle";;;;"DO NOT TRANSLATE"
"044d4d01:40a714d8:645c1098:3aecb325";;;;;"DO NOT TRANSLATE"
"04538a35:4a1ba6bc:7eb188ba:a63714ad";"WAITING FOR PLAYERS";;"Status";;
"0454c9d1:41ef31c0:ca7b2a86:351029ad";"Mein Herr, the British have turned the bridge garrison's PaK 40 anti-tank gun against us. And they have the cheek to lecture people on fair-play...";;"Aide is warning the Player - Tone is warning";;
"04558643:400c6b43:a7b6b789:b3ea8d01";"Beau";;;;"DO NOT TRANSLATE"
"045a8b72:494d0544:eb675eb2:5ee55c5a";"Mitrailleuse Hotchkiss";;;;"DO NOT TRANSLATE"
"045b29a9:4bef8264:32eb6a87:46272731";"Isaksen";;;;"DO NOT TRANSLATE"
"045dcd0b:4637c7b5:e5d6d084:fdfc80cf";"September";;"Month choice in modal window";;
"045e9a57:49eeb6dd:6219ca80:b0fce0c6";"Gromiko";;;;"DO NOT TRANSLATE"
"04635b5e:43d55edb:36a5f6a5:97e017d0";"Verbitzky";;;;"DO NOT TRANSLATE"
"0466c50f:4bb94a57:c6a70dbb:d1c20f90";"Intervention nord-coréenne";;;;"DO NOT TRANSLATE"
"0467267f:451eb497:d8b12f9a:409a9b17";"Our forces got a minor defeat because our destruction points (%1pts) are under %2%% the sustainable losses of the enemy forces (%3pts).";;"Strategic Map Battle Victory Condition";;
"046ad81a:4d20013e:6e77df80:e3bb623a";"ASLT. PIONIERS";;;;"DO NOT TRANSLATE"
"0475f063:4d6fd8b5:1512c794:22f97b77";"Bombardements navals et raids de commandos indisponibles pour 2 tours.";;;;"DO NOT TRANSLATE"
"0481180e:4f892edd:9ae3d99d:0c478165";"Friström";;;;"DO NOT TRANSLATE"
"04820e8a:426d72be:385189b4:1d68bf71";"Carbine\nCan fire on the move.";;;;
"048c2729:4e12d47e:8074b5ba:f25dbf54";"Pok";;;;"DO NOT TRANSLATE"
"048df03c:40db7aa5:4537099a:13b860b9";"Itti";;;;"DO NOT TRANSLATE"
"04a1f58c:4d99c6eb:925250b9:5e8bbeef";"HVAR x10";;;;"DO NOT TRANSLATE"
"04a3f32d:4af24fa9:b22c9f97:63741c99";"Nous pourrons influencer le durcissement ou la modération de la politique soviétique.";;;;"DO NOT TRANSLATE"
"04a6cdd2:4aedac6a:aacf059d:e70b94f6";"Envoyer du soutien aérien";;;;"DO NOT TRANSLATE"
"04a8af83:4ba98e6d:d42c3a87:1b216180";"HOLD THE TOWN";;;;
"04b210b0:4121c4a9:3115b583:f3671ca0";"Land";;;;"DO NOT TRANSLATE"
"04b523d5:47a9b6a6:583955a0:29cba17e";"Hagan";;;;"DO NOT TRANSLATE"
"04b6a305:46f926f1:ef1ce488:5a2ad1f9";"Niger";;"Country name choice during account creation";;
"04bdd92c:49ed76b8:c2aae484:02c6ce31";"Timor-Leste";;"Country name choice during account creation";;
"04c636b9:4f9f4e7d:ed10f189:d934bf6e";"Move next to the targeted ennemy and explode.";;;;
"04c6dcbd:44784d00:c12ee5b7:51b76893";"Walek";;;;"DO NOT TRANSLATE"
"04cdb937:489ef5e0:37fc5d81:883f174f";"Englund";;;;"DO NOT TRANSLATE"
"04d2f0bb:41930b6e:01121c8e:ce0e3b7c";;;;;
"04d5cca8:4491cfcc:738fea89:e190e8b5";"Being one of the few interwar active divisions of the US Army, entirely composed of volunteers, 1st ID was among the very first units sent to Europe to take part in the war against the Germans & Italians when the USA entered the war. BRO fought in every campaign on the ETO : Algeria, Tunisia, Sicily, France, Belgium, Germany & Czechoslovakia. Its combat record was as excellent as its discipline record wasn't, including bar brawls and even street battles with American rear-echelon troops. General Huebner was placed in command of the division to bring some order back into it, and succeed to channel BRO's strong esprit de corps in a more disciplined way in Normandy to Germany. Alongside the 34th Infantry Division, there wasn't a more experienced American division on the ETO.";;;;
"04e4d063:490a1dc9:ea3e358a:20f4564f";"Doit-on dénoncer la violation de la neutralité suédoise au Conseil ? Seule la Chine peut opposer un véto, mais quel camp favorisera-t-elle : fraternité communiste ou ouverture à l'Ouest ?";;;;"DO NOT TRANSLATE"
"04e741a3:437507b6:e7556699:40376b1d";"It's over, Major. The 505th has been slaughtered.";;"Aide is telling that this is a Game Over - Tone is disappointed";;
"04eb1ff4:41c1099a:df590583:37ac75e2";"DUKW Supply UK";;;;"DO NOT TRANSLATE"
"04f1c2c6:491bc723:ae4b6981:dfbccc4c";;;;;"DO NOT TRANSLATE"
"04ff86fd:429edcbc:6cd73797:d87027b8";"By logging in with your Paradox Account, information about your email address, date of birth, and country of residence will be shared and stored with Eugen Systems. For more information, please see our Privacy Policy : ";;"Message in modal window";;
"0500e52d:4d50719d:7198bdab:403a7ed0";"Yes";;"Choice in drop down list";;
"0504fe9c:4594eec5:275e8d89:3c6ac2ee";"Sima";;;;"DO NOT TRANSLATE"
"050bfb46:4879a04e:e89d6ea6:4acb35d3";"Goteborg et son aéroport sont toujours sous contrôle ennemi. Nous devons nous attendre à ce qu'il utilise leurs armes nucléaires contre nous.";;;;"DO NOT TRANSLATE"
"050e02e0:490c0209:dd4da292:c9abce1c";"ADD FRIEND";;"Hint title for the add friend button in the lobby";;
"051206af:45d1e5bd:97ac43bb:d32ffca8";"Allows you to set the scaling of units.";"Option Panel";"166";;
"0517e4c0:4af4ce8b:737fd9a7:088d49a0";"LAUNCH GAME";;"Hint title for the launch button in the lobby";;
"051f70fb:4bcac236:f6a2bf90:108b732d";"Nore";;;;"DO NOT TRANSLATE"
"05215316:476b4c82:8c1a4cb8:ac57b618";"1 bombardement aérien, 1 couverture aérienne, 1 bombardement naval supplémentaire disponibles.";;;;"DO NOT TRANSLATE"
"05221ca4:4b1babff:4c1368b1:fb0a0647";;;;;
"0522f5b1:40fd1736:82e5c7ad:c284844a";"Zertuche";;;;"DO NOT TRANSLATE"
"05366395:49b99be6:faac19bf:74a8f696";"Reoccupy the western sector.";;;;
"05399d5f:48379c7c:881440ba:28ed03fd";"SDKFZ 251/21";;;;"DO NOT TRANSLATE"
"053b4d7d:42ed557b:57b0e380:e0f19dd1";"LAST STAND IN BURON";;;;
"0540e860:44907ac1:3682fdb1:4ff56ac7";"Disconnected from game room";;"Title of modal window";;
"05436855:40550445:08486496:0d3c0e09";"COMMANDO BRIGADE";;;;"DO NOT TRANSLATE"
"05440568:4d33c7e4:e4336cb9:7686b2d2";"Meehan";;;;"DO NOT TRANSLATE"
"0546ce73:45b5ab06:f013c099:c5ebce0e";"Order units to reverse to the selected position.";;;;
"05474e26:4d4e1b96:bfe31c8f:1556a6bf";"Bartholomew";;;;"DO NOT TRANSLATE"
"054868b1:4427bdd8:1971d38e:abaf1233";"Main objective: Take & hold Hill 112";;;;
"054d6112:4e6d74dc:aa0cf58a:541bb495";"Bombardements aériens, bombardements navals, raids de commandos, couvertures aériennes et mouilleurs de mines à nouveau disponibles. Gain d 4 bombardements navals et de 6 mouilleurs de mines supplémentaires disponibles.";;;;"DO NOT TRANSLATE"
"05510a29:4f2bc71c:9b6d35bb:760bbf97";"What 7th Armoured's Cromwells lack in resilience over other divisions' Shermans, they're making up with mobility : the Desert Rats are made to strike fast and always keep moving. More than anybody, they better deal the blow than receive it. If they are not entirely familiarized with the Cromwell, the same isn't true for older equipment used in the desert, with which they truly shine.";;;;
"0553c88a:4cbc07dd:51cc4dad:104f8581";"Akasaka";;;;"DO NOT TRANSLATE"
"0554a59c:4a2b6a60:c0009ea8:bde41043";"Lyubovitsky";;;;"DO NOT TRANSLATE"
"05574367:48ceff1c:8b842e8c:d91af007";"June 19th-21st, 1987. The crackdown is brutal, resulting in over a thousand casualties and many more arrests.";;;;"DO NOT TRANSLATE"
"055a021c:420af793:f9609e95:fa8dcc61";"Su";;;;"DO NOT TRANSLATE"
"055c18c0:4afaa27f:94fecca7:4be85ab5";"Ostling";;;;"DO NOT TRANSLATE"
"05609d16:46bd67cb:fdd489a7:5f7663ae";"We have also received artillery observers (OP) who may call long-range heavy artillery strike. These strikes are very efficient but take some time to be effective.";;"Battlegroup creation : aide is explaining the available units to the Player - Tone is informative";;
"0561f9a8:45b774f6:33bd10b7:8b9dddbc";"Bigset";;;;"DO NOT TRANSLATE"
"0565f89e:468fd781:5c773580:4c875a68";"Cháng";;;;"DO NOT TRANSLATE"
"0567d920:4845d483:e61a4db4:d900ff0d";"Best";;;;"DO NOT TRANSLATE"
"05727318:4764d2cf:2b939d93:3a4c2efe";"Micka";;;;"DO NOT TRANSLATE"
"0573b801:4ce5eea4:b74bfd8f:97d9e0f8";"Olsson";;;;"DO NOT TRANSLATE"
"0577ed97:40b5f39f:cf9242b4:ab964143";"Lee Weizhong";;;;"DO NOT TRANSLATE"
"0579b523:4c50cc0d:e8773ea6:f675c9cd";"New password";;"Title of edit box";;
"057e8bee:41ed6e32:bca3db85:61dd2dfc";;"Hint number 52";"Hint extended for the unit name in the offmap units composant";;
"057fc72f:45451d82:7d9838a0:d9bc69b1";"Strömberg";;;;"DO NOT TRANSLATE"
"0588907b:4c45423a:0acd0b86:a3ee31e5";"Chichov";;;;"DO NOT TRANSLATE"
"059117c5:46a34de1:e850a5a0:42e88e30";"Horejsi";;;;"DO NOT TRANSLATE"
"059ba332:46af516b:fbfd7a80:b9d1fb4b";"Our forces got a major victory because the destruction points of our enemy (%1pts) are under %2%% of our sustainable losses (%3pts).";;"Strategic Map Battle Victory Condition";;
"059d878f:4c122d28:a677e2a4:f4470730";"EXIT";;"Hint title for the exit button in the escape screen";;
"059e9aca:4c364fe1:db91129e:106003a2";"F5";;;;
"059eea50:482fe8bc:df09f282:f0910e30";"Kabat";;;;"DO NOT TRANSLATE"
"05a2f40a:4a159954:7fc211a4:6930a91a";"Eastwood";;;;"DO NOT TRANSLATE"
"05a30aa1:42306d2a:fab6d390:07fd3d0e";"SPEARHEAD";;;;"DO NOT TRANSLATE"
"05a60fd7:47a5c686:331f0488:2e08a7f4";"Kil";;;;"DO NOT TRANSLATE"
"05a7bea7:43b2702e:c5462d91:76c5510f";"Zaret";;;;"DO NOT TRANSLATE"
"05a801a1:4656135e:022cce8e:7c241631";"VIEW PROFILE";;"Button in friend list - MAX 14 CHARACTERS";"14";
"05ad1797:441f51b1:55de47aa:f8d3c37f";"Marchand";;;;"DO NOT TRANSLATE"
"05af0d09:40a36dc4:1ad76e89:5ee42f4e";"Le VIIe corps US parvient pour l'instant à contenir l'offensive tchèque.";;;;"DO NOT TRANSLATE"
"05b3b321:4cc7270a:995fd1b6:da715027";"GET MAP CONTROL (%s)";;;;
"05b9b784:496eb284:7e1f09b6:7eaf0034";"4th ID talking. We are under barrage fire, we can't move forward!";;;;
"05bc93fc:4562df04:cf6a3ea9:1f8ab896";"Falkland Islands (Malvinas)";;"Country name choice during account creation";;
"05c29770:4efcd3aa:e02ea6b3:7fcfe49f";"DP-28";;;;"DO NOT TRANSLATE"
"05ca58ea:49da5e84:24887ba1:ff911096";"Excellent";;"Agility Value";;
"05cdd53e:41c83c93:034b82be:e4056863";"CHURCHILL VI";;;"26";"DO NOT TRANSLATE"
"05d1c18c:47e686b8:f2b0739c:48b24d29";"#Arialbold{July 18th, 1944}";;;;
"05df3c5f:4c40c4d5:b0371dbc:41ca708a";;;"Maczuga";;
"05e137e4:4d0ba218:eef84f99:8ad3b2a7";"Rönn";;;;"DO NOT TRANSLATE"
"05e1bf67:4fe025ac:440d9cae:c740b469";"- Victory is determined by the number of #Arialbold{objectives} secured. If a side controls #Arialbold{all} the objectives, a countdown to sudden death initiates.\n\n- Check your #Arialbold{division's income} to know if you're getting #Arialbold{phase} income or #Arialbold{countdown} income.\n\n- #Arialbold{Ally} player(s) loses if sustaining too many casualties.";;;;
"05ea65f4:44c0c1c1:0eeddf9b:16a60742";"Roussel";;;;"DO NOT TRANSLATE"
"05f1d26a:45c7e156:13b469a8:3ad7ec23";"This exercise will focus on combat in field conditions.\n\You will be taught:\n\n  * Combat phases\n  * Victory conditions (conquest mode)";;;;
"05f5fbc0:44f0ac42:8d84d7b2:9e5e5919";"Nightingal";;;;"DO NOT TRANSLATE"
"05fbcd34:4e1d109b:b2bb6dbe:8154e369";"Hunter";;;;"DO NOT TRANSLATE"
"05fdb894:48af86bb:dbb6cf9f:5bdd707b";"Creation Date";;;;
"05ff2e78:4a773b64:48e43ead:3f1fa1f0";"Melnikov";;;;"DO NOT TRANSLATE"
"05fff98c:41599607:ada0d29e:c30e345b";"P-47D25";;;;"DO NOT TRANSLATE"
"060021ee:46070d60:9300aca4:9083ef47";"Kemp";;;;"DO NOT TRANSLATE"
"06005bac:46615689:5f49f393:44583ba0";"Toefting";;;;"DO NOT TRANSLATE"
"06044489:4fa13fbd:de41f2a5:4e14ec8a";"Jessen";;;;"DO NOT TRANSLATE"
"0605f541:4a2855e4:4963cf83:34f886e2";"%s/%s enemy's Unit Points destroyed.";;;;
